idContrato,codigo_contratacion,estado,objeto_contratacion,entidad,ruc_entidad,departamento,provincia,distrito,fecha_publicacion,fecha_vencimiento,tiempo_restante_texto,moneda,monto_referencial,descripcion,enlace_publico,enlace_requerimiento,requerimiento_consultado,fecha_ultima_actualizacion,fecha_vencimiento_raw
94114,CM-934-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-09-14T14:59:10-05:00,2026-09-16T08:00:00-05:00,"1 d, 14 h restantes",,,"REQUERIMIENTO DE INSUMOS MEDICOS ""MATERIALES DE OSTEOSINTESIS"" (CLAVO INTRAMEDULAR, INJERTO DE TEJIDO) TRAUMATOLOGIA. COT-725",https://prod6.seace.gob.pe/buscador-publico/contrataciones/94114,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/373311,1,2026-09-14T17:28:36-05:00,16/09/2026 08:00:00
94096,CM-933-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-09-14T14:48:49-05:00,2026-09-16T09:00:00-05:00,"1 d, 15 h restantes",,,"REQUERIMIENTO DE INSUMOS MEDICOS ""MATERIALES DE OSTEOSINTESIS"" (PLACA LC-DCP ESTRECHA, TORNILLO CORTICAL 4.5 mm X 40 mm) TRAUMATOLOGIA. COT-726",https://prod6.seace.gob.pe/buscador-publico/contrataciones/94096,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/373239,1,2026-09-14T17:28:36-05:00,16/09/2026 09:00:00
93880,CM-861-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-11T17:51:30-05:00,2026-09-17T14:00:00-05:00,20 h restantes,,,CONTRATACION DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LAS PLANTAS DE OXIGENO MEDICINAL N°1 Y N°2 DEL HOSPITAL REGIONAL DEL CUSCO (EXP. 17504),https://prod6.seace.gob.pe/buscador-publico/contrataciones/93880,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/372479,1,2026-09-16T17:08:13-05:00,17/09/2026 14:00:00
93836,CM-860-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-11T16:22:21-05:00,2026-09-16T09:00:00-05:00,19 h restantes,,,ADQUISICION DE TUBO DE BOMBA Y TUBO DE PACIENTE PARA INYECTOR DE MEDIO DE CONTRASTE DESTINADO A TOMOGRAFO COMPUTARIZADO (EXP. 19968),https://prod6.seace.gob.pe/buscador-publico/contrataciones/93836,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/372238,1,2026-09-15T13:10:17-05:00,16/09/2026 09:00:00
93622,CM-1771-2026-INIA,Vigente,Bien,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,,APURIMAC,ANDAHUAYLAS,TALAVERA,2026-09-10T19:16:00-05:00,2026-09-18T14:00:00-05:00,"2 d, 0 h restantes",,,ADQUISICIÓN DE ALIMENTO BALANCEADO PARA VACUNOS (NÚCLEO GENÉTICO) EEA  CHUMBIBAMBA  - PC N° 1771,https://prod6.seace.gob.pe/buscador-publico/contrataciones/93622,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/371310,1,2026-09-16T13:53:02-05:00,18/09/2026 14:00:00
93447,CM-124-2026-UZCUS,Vigente,Servicio,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),,CUSCO,CUSCO,WANCHAQ,2026-09-10T14:54:36-05:00,2026-09-17T23:00:00-05:00,"2 d, 6 h restantes",,,CONTRATACIÓN DE SERVICIOS ESPECIALIZADOS EN MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE VEHÍCULOS (CAMIONETA 4X4) MARCA NISSAN MODELO NAVARA EGJ-322,https://prod6.seace.gob.pe/buscador-publico/contrataciones/93447,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/370736,1,2026-09-15T16:17:53-05:00,17/09/2026 23:00:00
92815,CM-852-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-08T16:15:32-05:00,2026-09-11T12:00:00-05:00,2 h restantes,,,ADQUISICION DE UN TRANSDUCTOR ECOGRAFICO LINEAL MATRIZ ACTIVA MODELO ML6-15 PARA EL EQUIPO ECOGRAFO DE ULTRASONIDO,https://prod6.seace.gob.pe/buscador-publico/contrataciones/92815,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/368127,1,2026-09-11T09:24:21-05:00,11/09/2026 12:00:00
92807,CM-851-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-08T16:08:14-05:00,2026-09-11T12:00:00-05:00,2 h restantes,,,CONTRATACION DEL SERVICIO ESPECIALIZADO DE MANTENIMIENTO CORRECTIVO DEL EQUIPO BIOMEDICO ECOGRAFO DE ULTRA SONIDO CON CUATRO TRANSDUCTORES (EXP. 18279),https://prod6.seace.gob.pe/buscador-publico/contrataciones/92807,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/368099,1,2026-09-11T09:24:21-05:00,11/09/2026 12:00:00
92522,CM-1250-2026-GRA/AUTODEMA,Vigente,Servicio,GOBIERNO REGIONAL DE AREQUIPA - PROYECTO ESPECIAL MAJES-SIGUAS  AUTODEMA,,CUSCO,ESPINAR,CONDOROMA,2026-09-07T17:27:14-05:00,2026-09-21T16:00:00-05:00,"4 d, 0 h restantes",,,ALQUILER DE RODILLO VIBRATORIO PEDIDO DE SERVICIO 846,https://prod6.seace.gob.pe/buscador-publico/contrataciones/92522,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/366970,1,2026-09-17T15:19:02-05:00,21/09/2026 16:00:00
92372,CM-840-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-07T14:38:21-05:00,2026-09-08T11:00:00-05:00,20 h restantes,,,CONTRATACION DEL SERVICIO MEDICO ESPECIALISTA EN CIRUGIA TORAX Y CARDIOVASCULAR (EXP. 18636),https://prod6.seace.gob.pe/buscador-publico/contrataciones/92372,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/366439,1,2026-09-07T14:56:21-05:00,08/09/2026 11:00:00
92148,CM-835-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-04T18:50:08-05:00,2026-09-07T09:00:00-05:00,"2 d, 13 h restantes",,,ADQUISICION DE IMPRESORA MATRICIAL PARA EL SERVICIO DE ANATOMIA PATOLOGICA (EXP. 17758),https://prod6.seace.gob.pe/buscador-publico/contrataciones/92148,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/365618,1,2026-09-04T19:02:25-05:00,07/09/2026 09:00:00
92178,CM-834-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-04T18:43:24-05:00,2026-09-09T12:00:00-05:00,16 h restantes,,,CONTRATACION DEL SERVICIO DE CALIBRACION MATENIMIENTO DE EQUIPOS BIOMEDICOS PARA EL SERVICIO DE SALUD OCUPACIONAL (EXP. 17040),https://prod6.seace.gob.pe/buscador-publico/contrataciones/92178,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/365607,1,2026-09-08T19:11:47-05:00,09/09/2026 12:00:00
91984,CM-1237-2026-GRA/AUTODEMA,Vigente,Servicio,GOBIERNO REGIONAL DE AREQUIPA - PROYECTO ESPECIAL MAJES-SIGUAS  AUTODEMA,,CUSCO,ESPINAR,CONDOROMA,2026-09-04T11:40:56-05:00,2026-09-16T12:00:00-05:00,"1 d, 18 h restantes",,,ALQUILER DE AUTOHORMIGONERA PEDIDO SERVICIO 838,https://prod6.seace.gob.pe/buscador-publico/contrataciones/91984,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/364817,1,2026-09-14T17:28:36-05:00,16/09/2026 12:00:00
91556,CM-825-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-02T19:05:04-05:00,2026-09-04T11:00:00-05:00,"1 d, 15 h restantes",,,ADQUISICION DE PAPEL TERMICO DE IMPRESION PARA ELECTROCARDIOGRAFO (EXP. 18371),https://prod6.seace.gob.pe/buscador-publico/contrataciones/91556,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/363331,1,2026-09-02T19:13:25-05:00,04/09/2026 11:00:00
91568,CM-824-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-02T18:59:51-05:00,2026-09-04T11:00:00-05:00,"1 d, 15 h restantes",,,CONTRATACION DEL SERVICIO DE IMPRESION DE FORMATOS DE ENTREGA DE CUPOS PARA CONSULTA EXTERNA (EXP. 18087),https://prod6.seace.gob.pe/buscador-publico/contrataciones/91568,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/363339,1,2026-09-02T19:13:25-05:00,04/09/2026 11:00:00
91552,CM-823-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-02T18:55:27-05:00,2026-09-04T11:00:00-05:00,"1 d, 15 h restantes",,,ADQUISICION DE CONECTOR EN ESPIGA Y RECTO PARA LA ELABORACION DE QUIMIOTERAPIAS (EXP. 13795),https://prod6.seace.gob.pe/buscador-publico/contrataciones/91552,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/363296,1,2026-09-02T19:13:25-05:00,04/09/2026 11:00:00
91551,CM-822-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-02T18:45:37-05:00,2026-09-04T11:00:00-05:00,"1 d, 15 h restantes",,,ADQUISICION DE LINEA PARA BOMBA DE INFUSION PARA LA ELABORACION DE QUIMIOTERAPIAS (EXP. 13795),https://prod6.seace.gob.pe/buscador-publico/contrataciones/91551,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/363293,1,2026-09-02T19:13:25-05:00,04/09/2026 11:00:00
91564,CM-820-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-09-02T18:31:52-05:00,2026-09-04T18:30:00-05:00,"1 d, 23 h restantes",,,"ADQUISICION DE HEMOSTATICO TOPICO ABSORBIBLE DE CELULOSA OXIGENADA REGENERADA DE 10,2CM X 20,3CM Y HEMOSTATICO ABSORBIBLE DE CELULOSA OXIGENADA Y REGENERADA DE TEJIDO FIBROSO 5,1CM X 10,20CM (EXP. 17443)",https://prod6.seace.gob.pe/buscador-publico/contrataciones/91564,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/363254,1,2026-09-02T19:13:25-05:00,04/09/2026 18:30:00
89312,CM-906-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-08-25T16:09:33-05:00,2026-09-14T13:00:00-05:00,"2 d, 23 h restantes",,,"REQUERIMIENTO DE INSUMOS MEDICOS (CASSETE DE PEROXIDO DE HIDROGENO), PARA EL SERVICIO DE CENTRAL DE ESTERILIZACION DEL HRGDV-ABANCAY",https://prod6.seace.gob.pe/buscador-publico/contrataciones/89312,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/354417,1,2026-09-11T13:30:01-05:00,14/09/2026 13:00:00
88050,CM-887-2026-HRGDV-A,Vigente,Servicio,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-08-19T15:15:59-05:00,2026-09-14T18:00:00-05:00,"3 d, 4 h restantes",,,MANTENIMIENTO DE CABINA DE SEGURIDAD BIOLOGICA DEL SERVICIO DE ANATOMIA PATOLOGICA DEL HRGDV-ABANCAY,https://prod6.seace.gob.pe/buscador-publico/contrataciones/88050,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/349083,1,2026-09-11T13:30:01-05:00,14/09/2026 18:00:00
88020,CM-786-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-08-19T13:25:41-05:00,2026-08-21T12:00:00-05:00,"1 d, 22 h restantes",,,CONTRATACION DEL SERVICIO MEDICO AUDITOR NEUROCIRUGIA PARA LA OFICINA DE SEGUROS (EXP. 17440),https://prod6.seace.gob.pe/buscador-publico/contrataciones/88020,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/348853,1,2026-08-19T13:51:39-05:00,21/08/2026 12:00:00
87780,CM-775-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-08-18T15:33:00-05:00,2026-08-19T13:30:00-05:00,Vencido,,,CONTRATACION DEL SERVICIO PROFESIONAL DE MEDICO ESPECIALISTA EN NEUROLOGIA (EXP. 15988),https://prod6.seace.gob.pe/buscador-publico/contrataciones/87780,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/347747,1,2026-08-19T13:51:39-05:00,19/08/2026 13:30:00
87558,CM-772-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-08-17T18:53:57-05:00,2026-08-18T12:00:00-05:00,15 h restantes,,,CONTRATACION DEL SERVICIO DE ASISTENCIA TECNICA EN LOGISTICA (EXP. 16574),https://prod6.seace.gob.pe/buscador-publico/contrataciones/87558,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/346665,1,2026-08-17T20:49:02-05:00,18/08/2026 12:00:00
87499,CM-771-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-08-17T17:17:15-05:00,2026-08-19T11:00:00-05:00,23 h restantes,,,CONTRATACION DE 03 MEDICOS ESPECIALISTAS EN CIRUGIA GENERAL (EXP. 16856),https://prod6.seace.gob.pe/buscador-publico/contrataciones/87499,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/346389,1,2026-08-18T11:46:57-05:00,19/08/2026 11:00:00
86835,CM-58-2026-SUTRAN,Vigente,Bien,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS",,CUSCO,CUSCO,CUSCO,2026-08-13T18:39:24-05:00,2026-08-19T23:59:00-05:00,"6 d, 5 h restantes",,,ADQUISICIÓN DE COMBUSTIBLE GASOHOL PREMIUM PARA LAS UNIDADES VEHICULARES ASIGNADAS A LA UNIDAD DESCONCENTRADA CUZCO,https://prod6.seace.gob.pe/buscador-publico/contrataciones/86835,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/343547,1,2026-08-13T18:56:42-05:00,19/08/2026 23:59:00
86840,CM-768-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-08-13T17:28:57-05:00,2026-08-17T08:00:00-05:00,"1 d, 11 h restantes",,,CONTRATACION DE PERSONAL TECNICO EN PERU COMPRAS PARA LA UNIDAD DE LOGISTICA (EXP. 16574),https://prod6.seace.gob.pe/buscador-publico/contrataciones/86840,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/343505,1,2026-08-15T20:56:06-05:00,17/08/2026 08:00:00
86588,CM-873-2026-HRGDV-A,Vigente,Bien,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,,APURIMAC,ABANCAY,ABANCAY,2026-08-12T17:51:14-05:00,2026-09-14T13:00:00-05:00,"2 d, 23 h restantes",,,"REQUERIMIENTO DE PRODUCTOS FARMACEUTICOS (BIPERIDENO LACTATO 5 MG/ML INY 1 ML CLORPROMAZINA CLORHIDRATO 100 MG TAB) PARA EL SERVICIO DE SALUD MENTAL,DEPARTAMENTO DE FARMACIA DEL HRGDVA.",https://prod6.seace.gob.pe/buscador-publico/contrataciones/86588,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/342334,1,2026-09-11T13:30:01-05:00,14/09/2026 13:00:00
86253,CM-2112-2026-INIA,Vigente,Bien,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,,CUSCO,LA CONVENCION,PICHARI,2026-08-11T17:59:35-05:00,2026-08-17T08:00:00-05:00,"5 d, 13 h restantes",,,"PC 2112 ADQUISICIÓN DE REACTIVOS E INSUMOS DE LABORATORIO EN EL MARCO DEL PROYECTO DE INVERSIÓN CON CUI N° 2472654 ¿ PI PERLA DEL VRAEM
COTIZAR DE ACUERDO A LA EETT ADJUNTA.",https://prod6.seace.gob.pe/buscador-publico/contrataciones/86253,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/340946,1,2026-08-11T18:00:46-05:00,17/08/2026 08:00:00
86250,CM-767-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,CUSCO,CUSCO,2026-08-11T17:32:12-05:00,2026-08-13T08:00:00-05:00,"1 d, 13 h restantes",,,CONTRATACION DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL EQUIPO BIOMEDICO DE ALTA TECNOLOGIA TOMOGRAFO COMPUTARIZADO MULTICORTE (EXP. 11797),https://prod6.seace.gob.pe/buscador-publico/contrataciones/86250,https://prod6.seace.gob.pe/v1/s8uit-services/archivo/archivos-publico/descargar-archivo-contrato/340920,1,2026-08-11T18:00:46-05:00,13/08/2026 08:00:00
84512,CM-744-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-08-03T15:56:47-05:00,2026-08-07T11:00:00-05:00,"2 d, 19 h restantes",,,CONTRATACION DEL SERVICIO DE MANTENIMIENTO CORRECTIVO DE IMPRESORA Y EQUIPO DE COMPUTO (EXP. 11752),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84512,,,2026-08-04T15:56:30-05:00,07/08/2026 11:00:00
84115,CM-733-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T17:09:33-05:00,2026-08-03T13:00:00-05:00,Vencido,,,CONTRATACION DEL SERVICIO DE 02 PROFESIONAL QUIMICOS FARMACEUTICOS PARA DISPENSACION (EXP. 16165),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84115,,,2026-08-04T15:56:30-05:00,03/08/2026 13:00:00
84086,CM-726-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T16:30:53-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO MEDICO ESPECIALISTA EN CIRUGIA TORAX Y CARDIOVASCULAR (EXP. 16559),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84086,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84083,CM-725-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T16:27:53-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN OTORRINOLARINGOLOGIA (EXP. 16559),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84083,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84069,CM-724-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T16:25:29-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,"CONTRATACION DE SERVICIO DE MEDICO ESPECIALISTA EN CIRUGIA DE CABEZA, CUELLO Y MAXILOFACIAL (EXP. 16559)",https://prod6.seace.gob.pe/buscador-publico/contrataciones/84069,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84077,CM-723-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T16:21:01-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN OFTALMOLOGIA (EXP. 16559),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84077,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84056,CM-722-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T16:18:02-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN OFTALMOLOGIA (EXP. 16559),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84056,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84062,CM-721-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T16:13:31-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN DERMATOLOGIA (EXP. 15989),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84062,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84050,CM-719-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T16:03:42-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN MEDICINA FAMILIAR (75 HORAS) (EXP. 16150),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84050,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84057,CM-718-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T15:59:31-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN MEDICINA INTERNA Y/O EMERGENCIA Y DESASTRES (75 HORAS) (EXP. 16150),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84057,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84034,CM-717-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T15:55:07-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN MEDICINA INTERNA Y/O EMERGENCIA Y DESASTRES (150 HORAS) (EXP. 16150),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84034,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84044,CM-716-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T15:48:12-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN NEUMOLOGIA (EXP. 15987),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84044,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84037,CM-713-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T15:37:16-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN GINECOLOGIA Y OBSTETRICIA (EXP. 16657),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84037,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
84012,CM-711-2026-HRC-UL-ADQ,Vigente,Servicio,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-31T15:21:11-05:00,2026-08-05T11:00:00-05:00,19 h restantes,,,CONTRATACION DEL SERVICIO DE MEDICO ESPECIALISTA EN GINECOLOGIA Y OBSTETRICIA (EXP. 16657),https://prod6.seace.gob.pe/buscador-publico/contrataciones/84012,,,2026-08-04T15:56:30-05:00,05/08/2026 11:00:00
83571,CM-700-2026-HRC-UL-ADQ,Vigente,Bien,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,,CUSCO,,,2026-07-30T13:15:42-05:00,2026-08-03T12:00:00-05:00,Vencido,,,ADQUISICION DE ADALIMUMAB 40MG INYECTABLE - SERVICIO DE FARMACIA (Exp. 16138),https://prod6.seace.gob.pe/buscador-publico/contrataciones/83571,,,2026-08-04T15:56:30-05:00,03/08/2026 12:00:00
